,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,behavior,behavior_type,num_sessions,num_users,num_unique_apis,source
19937,17.449,0.3333333333333333,4.5,9423,default,Normal,normal,2.0,2.0,3.0,F
19938,0.1316013071895425,0.042483660130718956,12.75,2417,default,Normal,normal,33.0,24.0,13.0,F
19939,0.3449285714285714,0.25,7.0,580,default,Normal,normal,5.0,4.0,7.0,F
19940,225.6892,1.0,5.0,67707,default,outlier,outlier,1.0,1.0,5.0,F
19941,0.8252599388379205,0.1162079510703364,65.4,16192,default,Normal,normal,9.0,5.0,38.0,F
19942,0.9155833333333334,0.3333333333333333,18.0,1978,default,Normal,normal,2.0,2.0,12.0,F
19943,2.1446666666666667,0.15476190476190477,168.0,21619,default,outlier,outlier,1.0,1.0,26.0,F
19944,0.22375,0.625,4.0,108,default,Normal,normal,2.0,2.0,5.0,F
19945,3.0626744186046513,0.3023255813953488,7.166666666666667,7902,default,Normal,normal,8.0,6.0,13.0,F
19946,2.7748695652173914,0.9130434782608695,23.0,3830,default,outlier,outlier,1.0,1.0,21.0,F
19947,0.21375,0.5,2.0,52,default,Normal,normal,2.0,2.0,2.0,F
19948,0.5554892857142858,0.15357142857142858,31.11111111111111,9333,default,Normal,normal,13.0,9.0,43.0,F
19949,8.86,0.625,8.0,4253,default,outlier,outlier,1.0,1.0,5.0,F
19950,13.109444444444446,0.1111111111111111,9.0,7080,default,outlier,outlier,1.0,1.0,1.0,F
19951,5.372125925925926,0.17777777777777778,11.25,43515,default,Normal,normal,13.0,12.0,24.0,F
19952,61.82675,0.5,4.0,14839,default,outlier,outlier,1.0,1.0,2.0,F
19953,0.33644999999999997,0.4,5.0,202,default,Normal,normal,2.0,2.0,4.0,F
19954,1.9545365853658536,0.04878048780487805,102.5,24041,default,Normal,normal,4.0,2.0,10.0,F
19955,33.33598214285715,0.75,28.0,56005,default,outlier,outlier,2.0,1.0,21.0,F
19956,5.909376344086021,0.03225806451612903,46.5,131898,default,Normal,normal,9.0,8.0,12.0,F
19957,684.291,0.125,8.0,328460,aws_datacenter,outlier,outlier,1.0,1.0,1.0,F
19958,21.35025,1.0,4.0,5125,default,outlier,outlier,1.0,1.0,4.0,F
19959,94.523875,0.875,8.0,45372,default,outlier,outlier,1.0,1.0,7.0,F
19960,0.002198685857321652,0.03316645807259074,38.04761904761905,211,default,Normal,normal,50.0,42.0,53.0,F
19961,3.465384615384615,0.7692307692307693,13.0,2703,default,outlier,outlier,1.0,1.0,10.0,F
19962,3.6145,0.5,2.0,434,default,outlier,outlier,2.0,1.0,1.0,F
19963,0.0145,0.1,30.0,53,default,Normal,normal,3.0,2.0,6.0,F
19964,21.49072222222222,0.5555555555555556,3.0,11605,default,Normal,normal,4.0,3.0,5.0,F
19965,6.7262521186440685,0.0847457627118644,236.0,95244,default,outlier,outlier,1.0,1.0,20.0,F
19966,0.5201111111111111,0.6666666666666666,9.0,281,default,outlier,outlier,1.0,1.0,6.0,F
19967,34.106,1.0,3.0,6140,default,outlier,outlier,1.0,1.0,3.0,F
19968,17.625954545454544,0.2727272727272727,2.75,11634,default,Normal,normal,4.0,4.0,3.0,F
19969,398.5431785714286,0.42857142857142855,7.0,334777,default,Normal,normal,2.0,2.0,6.0,F
19970,13.531946428571429,0.5,14.0,22734,default,Normal,normal,2.0,2.0,14.0,F
19971,0.425,1.0,3.0,77,default,outlier,outlier,2.0,1.0,3.0,F
19972,0.03,0.4090909090909091,11.0,40,default,Normal,normal,4.0,2.0,9.0,F
19973,10.896714285714285,0.8571428571428571,7.0,4577,default,outlier,outlier,1.0,1.0,6.0,F
19974,0.22869565217391302,0.15217391304347827,15.333333333333334,632,default,Normal,normal,7.0,3.0,7.0,F
19975,0.16825,0.34615384615384615,13.0,263,default,Normal,normal,2.0,2.0,9.0,F
19976,11.264222222222223,0.8888888888888888,9.0,6083,default,outlier,outlier,1.0,1.0,8.0,F
19977,15.73226923076923,0.8461538461538461,13.0,12272,default,outlier,outlier,2.0,1.0,11.0,F
19978,7.288473684210527,0.2894736842105263,19.0,16618,default,Normal,normal,3.0,2.0,11.0,F
19979,0.2424285714285714,0.8571428571428571,7.0,102,default,outlier,outlier,1.0,1.0,6.0,F
19980,0.2605,0.4444444444444444,4.5,141,default,Normal,normal,2.0,2.0,4.0,F
19981,2.044680555555556,0.19444444444444445,12.0,8834,default,Normal,normal,7.0,6.0,14.0,F
19982,0.19653846153846155,0.46153846153846156,3.25,154,default,Normal,normal,5.0,4.0,6.0,F
19983,29.3657,0.5,10.0,17620,default,outlier,outlier,1.0,1.0,5.0,F
19984,130.48433333333332,0.3333333333333333,18.0,140924,default,outlier,outlier,1.0,1.0,6.0,F
19985,1.0100833333333334,0.3333333333333333,4.0,728,default,Normal,normal,3.0,3.0,4.0,F
19986,7.4444,1.0,5.0,2234,default,outlier,outlier,1.0,1.0,5.0,F
19987,3.374846153846154,0.6153846153846154,13.0,2633,default,outlier,outlier,1.0,1.0,8.0,F
19988,144.29575,0.3333333333333333,6.0,51947,aws_datacenter,outlier,outlier,1.0,1.0,2.0,F
19989,3.072344827586207,0.13793103448275862,2.4166666666666665,5346,default,Normal,normal,15.0,12.0,4.0,F
19990,0.023181603773584906,0.12735849056603774,8.153846153846153,295,default,Normal,normal,30.0,26.0,27.0,F
19991,0.06775,0.625,4.0,33,default,Normal,normal,3.0,2.0,5.0,F
19992,1.3252000000000002,0.7,10.0,796,default,outlier,outlier,1.0,1.0,7.0,F
19993,48.311269230769234,0.03076923076923077,32.5,188414,default,Normal,normal,2.0,2.0,2.0,F
19994,515.6426666666667,1.0,3.0,92816,default,outlier,outlier,1.0,1.0,3.0,F
19995,3.925809523809524,0.5714285714285714,21.0,4947,default,outlier,outlier,1.0,1.0,12.0,F
19996,3.171958579881657,0.08284023668639054,84.5,32164,default,Normal,normal,3.0,2.0,14.0,F
19997,3.758,1.0,3.0,677,default,outlier,outlier,1.0,1.0,3.0,F
19998,80.30140677966102,0.0847457627118644,118.0,568534,default,outlier,outlier,1.0,1.0,10.0,F
19999,0.8201764705882353,0.24705882352941178,12.142857142857142,4183,default,Normal,normal,11.0,7.0,21.0,F
20000,0.07102328316086548,0.01458137347130762,60.74285714285714,18120,default,Normal,normal,79.0,70.0,62.0,F
20001,2.443810810810811,0.5945945945945946,12.333333333333334,5426,default,Normal,normal,4.0,3.0,22.0,F
20002,95.51044444444443,0.2777777777777778,18.0,103152,default,outlier,outlier,1.0,1.0,5.0,F
20003,4.539542857142857,0.37142857142857144,8.75,9534,default,Normal,normal,5.0,4.0,13.0,F
20004,1.619391975308642,0.12654320987654322,108.0,31481,default,Normal,normal,2.0,3.0,41.0,F
20005,3.1435,0.75,4.0,755,default,outlier,outlier,1.0,1.0,3.0,F
20006,0.04635549872122762,0.09974424552429667,7.979591836734694,1088,default,Normal,normal,60.0,49.0,39.0,F
20007,0.7757462686567165,0.1791044776119403,5.583333333333333,3119,default,Normal,normal,14.0,12.0,12.0,F
20008,1.2716153846153846,0.3076923076923077,4.333333333333333,992,default,Normal,normal,3.0,3.0,4.0,F
20009,0.00016666666666666666,0.3333333333333333,2.0,1,default,Normal,normal,3.0,3.0,2.0,F
20010,1.7976666666666667,0.8333333333333334,6.0,648,default,outlier,outlier,1.0,1.0,5.0,F
20011,4.708963503649635,0.1897810218978102,68.5,38708,default,Normal,normal,5.0,2.0,26.0,F
20012,5.13825,0.25,2.0,1234,default,Normal,normal,2.0,2.0,1.0,F
20013,73.24713333333334,0.3333333333333333,5.0,65923,default,Normal,normal,3.0,3.0,5.0,F
20014,0.6829,0.6,2.5,205,default,Normal,normal,2.0,2.0,3.0,F
20015,811.8896666666666,0.3333333333333333,6.0,292281,default,outlier,outlier,1.0,1.0,2.0,F
20016,1.1791015625,0.140625,32.0,4528,default,Normal,normal,4.0,2.0,9.0,F
20017,21.765507936507937,0.2698412698412698,63.0,82274,default,outlier,outlier,2.0,1.0,17.0,F
20018,2.067385714285714,0.2714285714285714,7.777777777777778,8684,default,Normal,normal,11.0,9.0,19.0,F
20019,6.2426875,0.5,4.0,2997,default,Normal,normal,2.0,2.0,4.0,F
20020,58.029,0.4666666666666667,15.0,52227,default,outlier,outlier,1.0,1.0,7.0,F
20021,16.5884598540146,0.13138686131386862,34.25,136358,default,Normal,normal,5.0,4.0,18.0,F
20022,280.9884,0.8,5.0,84297,default,outlier,outlier,1.0,1.0,4.0,F
20023,20.691428571428574,0.25510204081632654,98.0,121666,default,outlier,outlier,1.0,1.0,25.0,F
20024,2.5325434782608696,0.06521739130434782,2.875,6990,default,Normal,normal,18.0,16.0,3.0,F
20025,0.4921666666666667,0.3333333333333333,2.0,178,default,Normal,normal,3.0,3.0,2.0,F
20026,2.3329166666666663,0.25,6.0,1680,default,Normal,normal,3.0,2.0,3.0,F
20027,6.425125,0.16666666666666666,24.0,9253,default,outlier,outlier,1.0,1.0,4.0,F
20028,0.8744,0.2,3.0,787,default,Normal,normal,5.0,5.0,3.0,F
20029,18.581,1.0,5.0,5575,default,outlier,outlier,1.0,1.0,5.0,F
20030,21.97142857142857,0.5714285714285714,14.0,18456,default,outlier,outlier,2.0,1.0,8.0,F
20031,0.058750599520383695,0.0035971223021582736,60.43478260869565,14700,default,Normal,normal,69.0,69.0,15.0,F
20032,0.09115760869565218,0.03140096618357488,165.6,4529,default,Normal,normal,42.0,5.0,26.0,F
20033,0.5674166666666667,0.16666666666666666,3.0,613,default,Normal,normal,6.0,6.0,3.0,F
20034,5.1442,0.6,10.0,3087,default,outlier,outlier,2.0,1.0,6.0,F
20035,17.891235294117646,0.7647058823529411,17.0,18250,default,outlier,outlier,2.0,1.0,13.0,F
20036,3.9435853658536586,0.04878048780487805,10.25,9702,default,Normal,normal,4.0,4.0,2.0,F
20037,186.21484615384617,0.5384615384615384,13.0,145248,default,outlier,outlier,2.0,1.0,7.0,F
20038,7.8525833333333335,0.3333333333333333,2.4,5654,default,Normal,normal,6.0,5.0,4.0,F
20039,202.57625,0.75,4.0,48619,default,outlier,outlier,1.0,1.0,3.0,F
20040,0.0158,1.0,5.0,5,default,outlier,outlier,1.0,1.0,5.0,F
20041,0.05477777777777778,0.5185185185185185,13.5,89,default,Normal,normal,3.0,2.0,14.0,F
20042,3.82665873015873,0.05396825396825397,39.375,72324,default,Normal,normal,12.0,8.0,17.0,F
20043,20.78061224489796,0.12244897959183673,49.0,61095,default,outlier,outlier,1.0,1.0,6.0,F
20044,7.461,1.0,3.0,1343,default,outlier,outlier,1.0,1.0,3.0,F
20045,0.01613807531380753,0.1799163179916318,6.2894736842105265,232,default,Normal,normal,50.0,38.0,43.0,F
20046,50.544375,0.375,2.6666666666666665,24262,default,Normal,normal,4.0,3.0,3.0,F
20047,14.226583333333334,0.75,12.0,10244,default,outlier,outlier,1.0,1.0,9.0,F
20048,4.073541666666666,0.4166666666666667,24.0,5866,default,outlier,outlier,1.0,1.0,10.0,F
20049,2.093049645390071,0.08865248226950355,141.0,35415,default,Normal,normal,1.0,2.0,25.0,F
20050,1.1245,1.0,4.0,270,default,outlier,outlier,1.0,1.0,4.0,F
20051,1.1725394736842107,0.34210526315789475,25.333333333333332,5347,default,Normal,normal,6.0,3.0,26.0,F
20052,1.5808499999999999,0.17142857142857143,23.333333333333332,13280,default,Normal,normal,9.0,6.0,24.0,F
20053,2.444503267973856,0.11764705882352941,102.0,44882,default,Normal,normal,2.0,3.0,36.0,F
20054,0.43860000000000005,1.0,5.0,132,default,outlier,outlier,2.0,1.0,5.0,F
20055,0.13733333333333334,1.0,3.0,25,default,outlier,outlier,1.0,1.0,3.0,F
20056,0.29425,0.08333333333333333,12.0,212,default,outlier,outlier,1.0,1.0,1.0,F
20057,36.3179,0.8,10.0,21791,default,outlier,outlier,1.0,1.0,8.0,F
20058,0.01325,0.75,4.0,4,default,outlier,outlier,1.0,1.0,3.0,F
20059,0.20583333333333334,0.5833333333333334,12.0,149,default,outlier,outlier,1.0,1.0,7.0,F
20060,0.013,0.15966386554621848,5.95,93,default,Normal,normal,25.0,20.0,19.0,F
20061,22.370538461538462,0.9230769230769231,13.0,17450,default,outlier,outlier,1.0,1.0,12.0,F
20062,3.6369499999999997,0.65,10.0,4365,default,Normal,normal,3.0,2.0,13.0,F
20063,2.693631578947368,0.2236842105263158,38.0,12283,default,Normal,normal,5.0,2.0,17.0,F
20064,0.6852999999999999,0.6,2.5,206,default,Normal,normal,2.0,2.0,3.0,F
20065,94.22760000000001,0.8,5.0,28269,default,outlier,outlier,1.0,1.0,4.0,F
20066,2.7948000000000004,0.3142857142857143,17.5,5870,default,Normal,normal,4.0,2.0,11.0,F
20067,0.19672122944960685,0.03859899928520372,60.82608695652174,16513,default,Normal,normal,34.0,23.0,54.0,F
20068,22.04875,1.0,4.0,5292,default,outlier,outlier,1.0,1.0,4.0,F
20069,2.1761187214611875,0.1141552511415525,109.5,28595,default,Normal,normal,9.0,2.0,25.0,F
20070,0.3084344262295082,0.2459016393442623,12.2,1129,default,Normal,normal,8.0,5.0,15.0,F
20071,0.031100000000000003,0.7,5.0,19,default,Normal,normal,3.0,2.0,7.0,F
20072,0.6541416666666666,0.06666666666666667,9.23076923076923,4710,default,Normal,normal,14.0,13.0,8.0,F
20073,9.336,0.8,5.0,2801,default,outlier,outlier,1.0,1.0,4.0,F
20074,4.149909090909091,0.7272727272727273,11.0,2739,default,outlier,outlier,1.0,1.0,8.0,F
20075,332.1086666666667,1.0,3.0,59780,aws_datacenter,outlier,outlier,1.0,1.0,3.0,F
20076,13.772,1.0,3.0,2479,default,outlier,outlier,1.0,1.0,3.0,F
20077,6.69025,0.625,16.0,6423,default,outlier,outlier,1.0,1.0,10.0,F
20078,3.9266666666666663,1.0,3.0,707,default,outlier,outlier,1.0,1.0,3.0,F
20079,1.4967142857142859,0.8571428571428571,7.0,629,default,outlier,outlier,1.0,1.0,6.0,F
20080,0.018628865979381445,0.30927835051546393,9.7,109,default,Normal,normal,17.0,10.0,30.0,F
20081,0.07055555555555555,0.3888888888888889,9.0,77,default,Normal,normal,3.0,2.0,7.0,F
20082,0.7637133458646617,0.06578947368421052,48.36363636363637,24378,default,Normal,normal,12.0,11.0,35.0,F
20083,509.611,0.875,8.0,244614,default,outlier,outlier,1.0,1.0,7.0,F
20084,0.0735625,0.875,4.0,36,default,Normal,normal,4.0,2.0,7.0,F
20085,1.7095,0.17142857142857143,70.0,7180,default,outlier,outlier,1.0,1.0,12.0,F
20086,10.125,0.6,5.0,3038,default,outlier,outlier,1.0,1.0,3.0,F
20087,0.38578666666666667,0.17333333333333334,37.5,1737,default,Normal,normal,5.0,2.0,13.0,F
20088,0.04824447748513169,0.0031860662701784196,58.85,13629,default,Normal,normal,80.0,80.0,15.0,F
20089,3.20396875,0.15625,2.2857142857142856,6152,default,Normal,normal,15.0,14.0,5.0,F
20090,166.38775,1.0,4.0,39934,default,outlier,outlier,1.0,1.0,4.0,F
20091,5.880692307692308,0.6923076923076923,13.0,4587,default,outlier,outlier,1.0,1.0,9.0,F
20092,0.07224292452830189,0.17452830188679244,12.470588235294118,919,default,Normal,normal,20.0,17.0,37.0,F
20093,0.8615824175824176,0.13736263736263737,22.75,9409,default,Normal,normal,13.0,8.0,25.0,F
20094,0.007941618344754877,0.0031628887717448603,41.23913043478261,1808,default,Normal,normal,92.0,92.0,12.0,F
20095,0.7395555555555555,0.3333333333333333,3.0,400,default,Normal,normal,3.0,3.0,3.0,F
20096,6.80124,0.68,25.0,10202,default,outlier,outlier,2.0,1.0,17.0,F
20097,0.12332142857142857,0.42857142857142855,7.0,104,default,Normal,normal,2.0,2.0,6.0,F
20098,3.09875,0.75,8.0,1488,default,outlier,outlier,1.0,1.0,6.0,F
20099,7.492,0.7647058823529411,17.0,7642,default,outlier,outlier,3.0,1.0,13.0,F
20100,5.787136363636364,0.8181818181818182,11.0,3820,default,outlier,outlier,2.0,1.0,9.0,F
20101,1.2323621169916434,0.08913649025069638,119.66666666666667,26546,default,Normal,normal,13.0,3.0,32.0,F
20102,36.20781481481482,0.2222222222222222,27.0,58657,default,outlier,outlier,1.0,1.0,6.0,F
20103,0.32239999999999996,0.6,5.0,97,default,outlier,outlier,1.0,1.0,3.0,F
20104,0.006385542168674699,0.07228915662650602,5.1875,32,default,Normal,normal,21.0,16.0,6.0,F
20105,1.0263684210526316,0.3157894736842105,6.333333333333333,1171,default,Normal,normal,3.0,3.0,6.0,F
20106,51.79754545454546,0.36363636363636365,3.6666666666666665,34187,default,Normal,normal,3.0,3.0,4.0,F
20107,1.4236858638743457,0.05235602094240838,63.666666666666664,16316,default,Normal,normal,3.0,3.0,10.0,F
20108,4.769174242424242,0.3484848484848485,66.0,18886,default,outlier,outlier,2.0,1.0,23.0,F
20109,0.028333333333333332,1.0,3.0,6,default,outlier,outlier,1.0,1.0,3.0,F
20110,32.536833333333334,1.0,6.0,11714,default,outlier,outlier,1.0,1.0,6.0,F
20111,0.3835,0.375,8.0,185,default,outlier,outlier,1.0,1.0,3.0,F
20112,260.369125,0.3125,16.0,249955,default,outlier,outlier,1.0,1.0,5.0,F
20113,145.7335483870968,0.3225806451612903,31.0,271065,default,outlier,outlier,1.0,1.0,10.0,F
20114,0.9957699999999999,0.06222222222222222,225.0,26886,default,Normal,normal,16.0,2.0,28.0,F
20115,7.38575,0.19642857142857142,22.4,49633,default,Normal,normal,9.0,5.0,22.0,F
20116,1.6427916666666667,0.4166666666666667,6.0,2366,default,Normal,normal,7.0,4.0,10.0,F
20117,0.7965,1.0,4.0,192,default,outlier,outlier,1.0,1.0,4.0,F
20118,4.295,1.0,3.0,774,default,outlier,outlier,1.0,1.0,3.0,F
20119,2.7665,0.5,4.0,1328,default,Normal,normal,3.0,2.0,4.0,F
20120,0.0450625,0.5,5.333333333333333,44,default,Normal,normal,3.0,3.0,8.0,F
20121,0.31125,0.2857142857142857,3.5,523,default,Normal,normal,11.0,8.0,8.0,F
20122,1.6545873015873016,0.12698412698412698,4.846153846153846,6255,default,Normal,normal,17.0,13.0,8.0,F
20123,450.6963333333333,1.0,3.0,81126,default,outlier,outlier,1.0,1.0,3.0,F
20124,1.522125,0.875,8.0,731,default,outlier,outlier,1.0,1.0,7.0,F
20125,41.0733125,0.75,8.0,19716,default,outlier,outlier,2.0,1.0,6.0,F
20126,0.29133333333333333,0.8333333333333334,6.0,105,default,outlier,outlier,1.0,1.0,5.0,F
20127,0.00041935483870967743,0.016129032258064516,2.0327868852459017,4,default,Normal,normal,61.0,61.0,2.0,F
20128,316.8079,0.5,10.0,190085,default,outlier,outlier,1.0,1.0,5.0,F
20129,2.4074464285714283,0.5,28.0,4045,default,outlier,outlier,2.0,1.0,14.0,F
20130,0.0684047619047619,0.9523809523809523,21.0,87,default,outlier,outlier,2.0,1.0,20.0,F
20131,0.32210144927536233,0.2318840579710145,11.5,1334,default,Normal,normal,9.0,6.0,16.0,F
20132,1.8446666666666667,0.3055555555555556,10.285714285714286,7969,default,Normal,normal,13.0,7.0,22.0,F
20133,0.01433316261203585,0.00998719590268886,229.7058823529412,3359,default,Normal,normal,177.0,17.0,39.0,F
20134,1.301,1.0,6.0,469,default,outlier,outlier,2.0,1.0,6.0,F
20135,74.65575,0.375,2.6666666666666665,35835,default,Normal,normal,3.0,3.0,3.0,F
20136,9.634823529411763,0.5882352941176471,17.0,9828,default,outlier,outlier,1.0,1.0,10.0,F
20137,2.9106666666666667,1.0,3.0,524,default,outlier,outlier,1.0,1.0,3.0,F
20138,1.996671875,0.09375,32.0,3834,default,outlier,outlier,2.0,1.0,3.0,F
20139,0.37842857142857145,0.8571428571428571,7.0,159,default,outlier,outlier,2.0,1.0,6.0,F
20140,0.305,0.5,2.0,74,default,Normal,normal,2.0,2.0,2.0,F
20141,4.851307692307692,0.6923076923076923,13.0,3785,default,outlier,outlier,1.0,1.0,9.0,F
20142,0.4697166666666666,0.14666666666666667,16.666666666666668,4228,default,Normal,normal,12.0,9.0,22.0,F
20143,14.929466666666666,0.2,2.5,13437,default,Normal,normal,6.0,6.0,3.0,F
20144,20.0541,0.7,10.0,12033,default,outlier,outlier,1.0,1.0,7.0,F
20145,0.13069999999999998,0.15,13.333333333333334,314,default,Normal,normal,3.0,3.0,6.0,F
20146,38.2253125,0.125,4.0,18349,default,Normal,normal,2.0,2.0,1.0,F
20147,0.00512573673870334,0.0275049115913556,16.966666666666665,157,default,Normal,normal,31.0,30.0,14.0,F
20148,2.07275,1.0,4.0,498,default,outlier,outlier,1.0,1.0,4.0,F
20149,0.24716666666666665,1.0,3.0,45,default,outlier,outlier,1.0,1.0,3.0,F
20150,10.0755,1.0,4.0,2419,default,outlier,outlier,1.0,1.0,4.0,F
20151,1.192,0.5,2.0,287,default,Normal,normal,2.0,2.0,2.0,F
20152,1.4214166666666668,0.5,3.0,512,default,Normal,normal,2.0,2.0,3.0,F
20153,0.5607049180327869,0.26229508196721313,15.25,2053,default,Normal,normal,5.0,4.0,16.0,F
20154,5.1651066666666665,0.30666666666666664,37.5,23243,default,Normal,normal,5.0,2.0,23.0,F
20155,0.21,0.8571428571428571,7.0,89,default,outlier,outlier,1.0,1.0,6.0,F
20156,5.699600682593856,0.06484641638225255,146.5,100199,default,Normal,normal,1.0,2.0,19.0,F
20157,13.387047619047618,0.06666666666666667,21.0,84339,default,Normal,normal,5.0,5.0,7.0,F
20158,3.1971,1.0,5.0,960,default,outlier,outlier,2.0,1.0,5.0,F
20159,0.0010721649484536082,0.041237113402061855,6.613636363636363,19,default,Normal,normal,51.0,44.0,12.0,F
20160,0.3941,0.7,5.0,237,default,Normal,normal,3.0,2.0,7.0,F
20161,12.740826086956522,0.9130434782608695,23.0,17583,default,outlier,outlier,1.0,1.0,21.0,F
20162,28.849400000000003,0.6,5.0,17310,default,Normal,normal,3.0,2.0,6.0,F
20163,1.0594166666666667,0.5,3.0,382,default,Normal,normal,2.0,2.0,3.0,F
20164,0.36248198198198195,0.10510510510510511,23.785714285714285,7243,default,Normal,normal,16.0,14.0,35.0,F
20165,9.5759375,0.125,8.0,9193,default,Normal,normal,2.0,2.0,2.0,F
20166,1.1091627906976744,0.20348837209302326,28.666666666666668,11447,default,Normal,normal,8.0,6.0,35.0,F
20167,15.411875,1.0,4.0,3699,default,outlier,outlier,2.0,1.0,4.0,F
20168,4.2012462500000005,0.0075,200.0,100830,default,Normal,normal,1.0,2.0,3.0,F
20169,55.1676,0.6666666666666666,7.5,49651,default,Normal,normal,3.0,2.0,10.0,F
20170,15.59522033898305,0.1016949152542373,59.0,55208,default,outlier,outlier,1.0,1.0,6.0,F
20171,242.7966,1.0,5.0,72839,default,outlier,outlier,1.0,1.0,5.0,F
20172,72.61387301587301,0.19047619047619047,63.0,274481,default,outlier,outlier,1.0,1.0,12.0,F
20173,1.3457966101694916,0.2542372881355932,14.75,9529,default,Normal,normal,10.0,8.0,30.0,F
20174,3.0845079365079364,0.1746031746031746,63.0,11660,default,outlier,outlier,2.0,1.0,11.0,F
20175,0.18,0.2222222222222222,2.25,98,default,Normal,normal,4.0,4.0,2.0,F
20176,0.26652167019027484,0.045454545454545456,59.125,15128,default,Normal,normal,24.0,16.0,43.0,F
20177,0.20746153846153845,0.46153846153846156,6.5,162,default,Normal,normal,2.0,2.0,6.0,F
20178,0.0021064814814814813,0.12962962962962962,6.352941176470588,14,default,Normal,normal,26.0,17.0,14.0,F
20179,0.22871052631578948,0.08771929824561403,13.571428571428571,3911,default,Normal,normal,24.0,21.0,25.0,F
20180,1213.32025,0.25,4.0,291197,default,outlier,outlier,1.0,1.0,1.0,F
20181,14.519458333333334,0.5,12.0,10455,default,outlier,outlier,2.0,1.0,6.0,F
20182,9.125077956989248,0.10752688172043011,186.0,101836,default,outlier,outlier,2.0,1.0,20.0,F
20183,0.13762544378698227,0.010059171597633136,62.592592592592595,13956,default,Normal,normal,27.0,27.0,17.0,F
20184,12.79875,0.875,8.0,6144,default,outlier,outlier,1.0,1.0,7.0,F
20185,9.929078014184398e-05,0.02127659574468085,2.073529411764706,1,default,Normal,normal,69.0,68.0,3.0,F
20186,0.07555837897042715,0.0032858707557502738,60.86666666666667,20696,default,Normal,normal,75.0,75.0,15.0,F
20187,0.17393103448275862,0.20689655172413793,4.142857142857143,606,default,Normal,normal,21.0,14.0,12.0,F
20188,0.01000879120879121,0.024175824175824177,7.711864406779661,274,default,Normal,normal,82.0,59.0,11.0,F
20189,2.9600035211267604,0.1619718309859155,71.0,25220,default,Normal,normal,2.0,2.0,23.0,F
20190,67.9105,0.5,4.0,16299,default,outlier,outlier,1.0,1.0,2.0,F
20191,9.011295454545454,0.22727272727272727,7.333333333333333,11895,default,Normal,normal,4.0,3.0,5.0,F
20192,0.09046793349168647,0.023752969121140142,23.38888888888889,2286,default,Normal,normal,18.0,18.0,10.0,F
20193,10.4198046875,0.15625,128.0,80025,default,outlier,outlier,1.0,1.0,20.0,F
20194,3.6447142857142856,0.5714285714285714,3.5,1531,default,Normal,normal,2.0,2.0,4.0,F
20195,4.278267857142857,0.25,14.0,7188,default,Normal,normal,2.0,2.0,7.0,F
20196,0.040023809523809524,0.21428571428571427,6.0,101,default,Normal,normal,9.0,7.0,9.0,F
20197,4.214185430463576,0.15894039735099338,75.5,38181,default,Normal,normal,2.0,2.0,24.0,F
20198,1.2882954545454546,0.18181818181818182,5.5,1701,default,Normal,normal,4.0,4.0,4.0,F
20199,0.3454166666666667,0.8333333333333334,6.0,125,default,outlier,outlier,2.0,1.0,5.0,F
20200,3.382181818181818,0.36363636363636365,4.4,4465,default,Normal,normal,5.0,5.0,8.0,F
20201,11.58541935483871,0.13709677419354838,124.0,86196,default,outlier,outlier,1.0,1.0,17.0,F
20202,83.4884,1.0,5.0,25047,default,outlier,outlier,1.0,1.0,5.0,F
20203,0.016514018691588785,0.205607476635514,21.4,107,default,Normal,normal,7.0,5.0,22.0,F
20204,8.83066304347826,0.34782608695652173,23.0,24373,default,Normal,normal,4.0,2.0,16.0,F
20205,5.721125,0.5,8.0,2747,default,outlier,outlier,1.0,1.0,4.0,F
20206,14.24,1.0,4.0,3418,default,outlier,outlier,1.0,1.0,4.0,F
20207,31.420333333333332,0.8333333333333334,6.0,11312,default,outlier,outlier,1.0,1.0,5.0,F
20208,5.718,0.2222222222222222,36.0,12351,default,outlier,outlier,1.0,1.0,8.0,F
20209,5.4487,0.3142857142857143,70.0,22885,default,outlier,outlier,1.0,1.0,22.0,F
20210,105.86623863636363,0.18181818181818182,88.0,558974,default,outlier,outlier,1.0,1.0,16.0,F
20211,4.88170303030303,0.17575757575757575,82.5,48329,default,Normal,normal,6.0,2.0,29.0,F
20212,269.89592857142856,0.14285714285714285,7.0,226713,default,Normal,normal,2.0,2.0,2.0,F
20213,2.20225,0.35714285714285715,7.0,1850,default,Normal,normal,2.0,2.0,5.0,F
20214,0.09744201217744274,0.016526529428819946,63.870370370370374,20165,default,Normal,normal,68.0,54.0,57.0,F
20215,230.252,0.75,4.0,55261,default,outlier,outlier,1.0,1.0,3.0,F
20216,0.059476296709425544,0.014872652909462726,68.0886075949367,19196,default,Normal,normal,97.0,79.0,80.0,F
20217,0.48212264150943396,0.18867924528301888,26.5,3067,default,Normal,normal,7.0,4.0,20.0,F
20218,0.3007093023255814,0.16279069767441862,5.375,776,default,Normal,normal,10.0,8.0,7.0,F
20219,3.4620977443609022,0.09022556390977443,133.0,27628,default,outlier,outlier,1.0,1.0,12.0,F
20220,14.91911111111111,0.8888888888888888,9.0,8057,default,outlier,outlier,1.0,1.0,8.0,F
20221,7.556775862068966,0.4482758620689655,14.5,13149,default,Normal,normal,2.0,2.0,13.0,F
20222,6.135125,0.3333333333333333,2.4,4418,default,Normal,normal,6.0,5.0,4.0,F
